entry_time,entry_time_utc,entry_hour_local,exit_time,exit_time_utc,direction,entry_price,exit_price,entry_reason,exit_reason,pnl_usd,pnl_pct,duration_minutes,position_size_usd
2025-12-16 09:45:00,2025-12-16 02:45:00,9,2025-12-16 11:00:00,2025-12-16 04:00:00,short,0.8258,0.831994,Close (0.825800) > Upper BB (0.823242),Stop Loss hit (0.75%),-6.812,-3.0,75.0,908.27
2025-12-22 07:00:00,2025-12-22 00:00:00,7,2025-12-22 09:00:00,2025-12-22 02:00:00,short,0.7179,0.707132,Close (0.717900) > Upper BB (0.714654),Take Profit hit (1.50%),13.5218,6.0,120.0,901.46
2025-12-23 09:00:00,2025-12-23 02:00:00,9,2025-12-23 10:00:00,2025-12-23 03:00:00,short,0.7172,0.706442,Close (0.717200) > Upper BB (0.716520),Take Profit hit (1.50%),13.7247,6.0,60.0,914.98
2025-12-26 06:15:00,2025-12-25 23:15:00,6,2025-12-26 06:30:00,2025-12-25 23:30:00,long,0.6791,0.674007,Close (0.679100) < Lower BB (0.679488),Stop Loss hit (0.75%),-6.9653,-3.0,15.0,928.7
2025-12-26 06:30:00,2025-12-25 23:30:00,6,2025-12-26 09:00:00,2025-12-26 02:00:00,long,0.6729,0.682994,Close (0.672900) < Lower BB (0.676269),Take Profit hit (1.50%),13.826,6.0,150.0,921.74
2025-12-26 09:15:00,2025-12-26 02:15:00,9,2025-12-26 13:30:00,2025-12-26 06:30:00,short,0.6959,0.701119,Close (0.695900) > Upper BB (0.695712),Stop Loss hit (0.75%),-7.0167,-3.0,255.0,935.56
2025-12-29 07:45:00,2025-12-29 00:45:00,7,2025-12-29 08:45:00,2025-12-29 01:45:00,short,0.7226,0.72802,Close (0.722600) > Upper BB (0.721838),Stop Loss hit (0.75%),-6.9641,-3.0,60.0,928.55
2026-01-05 08:00:00,2026-01-05 01:00:00,8,2026-01-05 08:45:00,2026-01-05 01:45:00,short,0.7961,0.802071,Close (0.796100) > Upper BB (0.792361),Stop Loss hit (0.75%),-6.9119,-3.0,45.0,921.58
2026-01-05 08:45:00,2026-01-05 01:45:00,8,2026-01-05 09:00:00,2026-01-05 02:00:00,short,0.801,0.788985,Close (0.801000) > Upper BB (0.799335),Take Profit hit (1.50%),13.7201,6.0,15.0,914.67
2026-01-12 09:30:00,2026-01-12 02:30:00,9,2026-01-12 14:15:00,2026-01-12 07:15:00,short,0.7234,0.712549,Close (0.723400) > Upper BB (0.722867),Take Profit hit (1.50%),13.9259,6.0,285.0,928.39
2026-01-14 05:30:00,2026-01-13 22:30:00,5,2026-01-14 06:15:00,2026-01-13 23:15:00,short,0.7371,0.726044,Close (0.737100) > Upper BB (0.734786),Take Profit hit (1.50%),14.1347,6.0,45.0,942.32
2026-01-19 06:15:00,2026-01-18 23:15:00,6,2026-01-19 06:45:00,2026-01-18 23:45:00,long,0.6977,0.692467,Close (0.697700) < Lower BB (0.705664),Stop Loss hit (0.75%),-7.1734,-3.0,30.0,956.45
2026-01-19 06:45:00,2026-01-18 23:45:00,6,2026-01-19 07:00:00,2026-01-19 00:00:00,long,0.6837,0.678572,Close (0.683700) < Lower BB (0.694142),Stop Loss hit (0.75%),-7.1196,-3.0,15.0,949.28
2026-01-19 07:00:00,2026-01-19 00:00:00,7,2026-01-19 07:15:00,2026-01-19 00:15:00,long,0.6162,0.611578,Close (0.616200) < Lower BB (0.660743),Stop Loss hit (0.75%),-7.0662,-3.0,15.0,942.16
2026-01-20 05:30:00,2026-01-19 22:30:00,5,2026-01-20 08:15:00,2026-01-20 01:15:00,long,0.6138,0.623007,Close (0.613800) < Lower BB (0.614676),Take Profit hit (1.50%),14.0264,6.0,165.0,935.09
2026-01-21 08:00:00,2026-01-21 01:00:00,8,2026-01-21 11:15:00,2026-01-21 04:15:00,short,0.5893,0.59372,Close (0.589300) > Upper BB (0.587793),Stop Loss hit (0.75%),-7.1184,-3.0,195.0,949.12
2026-01-28 06:00:00,2026-01-27 23:00:00,6,2026-01-28 08:15:00,2026-01-28 01:15:00,short,0.6797,0.669504,Close (0.679700) > Upper BB (0.677661),Take Profit hit (1.50%),14.13,6.0,135.0,942.0
2026-01-29 09:45:00,2026-01-29 02:45:00,9,2026-01-29 10:30:00,2026-01-29 03:30:00,long,0.654,0.649095,Close (0.654000) < Lower BB (0.657858),Stop Loss hit (0.75%),-7.171,-3.0,45.0,956.13
2026-01-30 08:30:00,2026-01-30 01:30:00,8,2026-01-30 09:15:00,2026-01-30 02:15:00,long,0.602,0.597485,Close (0.602000) < Lower BB (0.610298),Stop Loss hit (0.75%),-7.1172,-3.0,45.0,948.96
2026-01-30 09:15:00,2026-01-30 02:15:00,9,2026-01-30 09:30:00,2026-01-30 02:30:00,long,0.5957,0.604636,Close (0.595700) < Lower BB (0.601225),Take Profit hit (1.50%),14.1276,6.0,15.0,941.84
2026-02-01 07:00:00,2026-02-01 00:00:00,7,2026-02-01 09:30:00,2026-02-01 02:30:00,short,0.5529,0.557047,Close (0.552900) > Upper BB (0.552288),Stop Loss hit (0.75%),-7.1698,-3.0,150.0,955.97
2026-02-02 07:30:00,2026-02-02 00:30:00,7,2026-02-02 08:00:00,2026-02-02 01:00:00,short,0.5459,0.537712,Close (0.545900) > Upper BB (0.545366),Take Profit hit (1.50%),14.232,6.0,30.0,948.8
2026-02-02 08:15:00,2026-02-02 01:15:00,8,2026-02-02 09:45:00,2026-02-02 02:45:00,short,0.5491,0.540864,Close (0.549100) > Upper BB (0.547881),Take Profit hit (1.50%),14.4455,6.0,90.0,963.03
2026-02-06 07:00:00,2026-02-06 00:00:00,7,2026-02-06 07:15:00,2026-02-06 00:15:00,long,0.4349,0.431638,Close (0.434900) < Lower BB (0.451097),Stop Loss hit (0.75%),-7.3311,-3.0,15.0,977.48
2026-02-06 07:15:00,2026-02-06 00:15:00,7,2026-02-06 07:30:00,2026-02-06 00:30:00,long,0.4411,0.437792,Close (0.441100) < Lower BB (0.445415),Stop Loss hit (0.75%),-7.2761,-3.0,15.0,970.15
2026-02-07 05:30:00,2026-02-06 22:30:00,5,2026-02-07 06:00:00,2026-02-06 23:00:00,short,0.5568,0.560976,Close (0.556800) > Upper BB (0.556086),Stop Loss hit (0.75%),-7.2215,-3.0,30.0,962.87
2026-02-08 08:00:00,2026-02-08 01:00:00,8,2026-02-08 08:45:00,2026-02-08 01:45:00,short,0.5712,0.575484,Close (0.571200) > Upper BB (0.570398),Stop Loss hit (0.75%),-7.1674,-3.0,45.0,955.65
2026-02-13 08:00:00,2026-02-13 01:00:00,8,2026-02-13 08:15:00,2026-02-13 01:15:00,short,0.729,0.734468,Close (0.729000) > Upper BB (0.727064),Stop Loss hit (0.75%),-7.1136,-3.0,15.0,948.48
2026-02-13 08:15:00,2026-02-13 01:15:00,8,2026-02-13 08:45:00,2026-02-13 01:45:00,short,0.7359,0.724861,Close (0.735900) > Upper BB (0.732092),Take Profit hit (1.50%),14.1205,6.0,30.0,941.37
2026-02-15 08:15:00,2026-02-15 01:15:00,8,2026-02-15 08:45:00,2026-02-15 01:45:00,long,0.7177,0.728466,Close (0.717700) < Lower BB (0.719071),Take Profit hit (1.50%),14.3323,6.0,30.0,955.49
2026-02-21 05:30:00,2026-02-20 22:30:00,5,2026-02-21 08:15:00,2026-02-21 01:15:00,short,0.7296,0.718656,Close (0.729600) > Upper BB (0.727907),Take Profit hit (1.50%),14.5473,6.0,165.0,969.82
2026-02-23 08:00:00,2026-02-23 01:00:00,8,2026-02-23 08:15:00,2026-02-23 01:15:00,long,0.6742,0.669144,Close (0.674200) < Lower BB (0.683744),Stop Loss hit (0.75%),-7.3828,-3.0,15.0,984.37
2026-02-23 08:15:00,2026-02-23 01:15:00,8,2026-02-23 08:45:00,2026-02-23 01:45:00,long,0.6725,0.682587,Close (0.672500) < Lower BB (0.678883),Take Profit hit (1.50%),14.6548,6.0,30.0,976.98
2026-02-25 08:15:00,2026-02-25 01:15:00,8,2026-02-25 10:15:00,2026-02-25 03:15:00,short,0.71,0.69935,Close (0.710000) > Upper BB (0.706691),Take Profit hit (1.50%),14.8746,6.0,120.0,991.64
2026-02-26 06:30:00,2026-02-25 23:30:00,6,2026-02-26 09:00:00,2026-02-26 02:00:00,long,0.7034,0.698124,Close (0.703400) < Lower BB (0.706347),Stop Loss hit (0.75%),-7.5489,-3.0,150.0,1006.51
2026-02-28 06:30:00,2026-02-27 23:30:00,6,2026-02-28 10:30:00,2026-02-28 03:30:00,short,0.7046,0.694031,Close (0.704600) > Upper BB (0.701729),Take Profit hit (1.50%),14.9845,6.0,240.0,998.96
2026-03-01 09:15:00,2026-03-01 02:15:00,9,2026-03-01 09:45:00,2026-03-01 02:45:00,short,0.7294,0.734871,Close (0.729400) > Upper BB (0.727083),Stop Loss hit (0.75%),-7.6046,-3.0,30.0,1013.95
2026-03-02 08:00:00,2026-03-02 01:00:00,8,2026-03-02 09:00:00,2026-03-02 02:00:00,short,0.7182,0.707427,Close (0.718200) > Upper BB (0.717038),Take Profit hit (1.50%),15.0952,6.0,60.0,1006.34
2026-03-06 07:30:00,2026-03-06 00:30:00,7,2026-03-06 10:00:00,2026-03-06 03:00:00,long,0.6962,0.706643,Close (0.696200) < Lower BB (0.697116),Take Profit hit (1.50%),15.3216,6.0,150.0,1021.44
2026-03-17 06:45:00,2026-03-16 23:45:00,6,2026-03-17 07:00:00,2026-03-17 00:00:00,short,0.7462,0.751796,Close (0.746200) > Upper BB (0.742983),Stop Loss hit (0.75%),-7.7757,-3.0,15.0,1036.76
2026-03-17 07:00:00,2026-03-17 00:00:00,7,2026-03-17 07:30:00,2026-03-17 00:30:00,short,0.7533,0.75895,Close (0.753300) > Upper BB (0.747571),Stop Loss hit (0.75%),-7.7174,-3.0,30.0,1028.99
2026-03-18 06:30:00,2026-03-17 23:30:00,6,2026-03-18 07:00:00,2026-03-18 00:00:00,long,0.7573,0.75162,Close (0.757300) < Lower BB (0.758930),Stop Loss hit (0.75%),-7.6595,-3.0,30.0,1021.27
2026-03-18 07:00:00,2026-03-18 00:00:00,7,2026-03-18 07:15:00,2026-03-18 00:15:00,long,0.7439,0.738321,Close (0.743900) < Lower BB (0.751104),Stop Loss hit (0.75%),-7.6021,-3.0,15.0,1013.61
2026-03-18 07:15:00,2026-03-18 00:15:00,7,2026-03-18 08:15:00,2026-03-18 01:15:00,long,0.7367,0.74775,Close (0.736700) < Lower BB (0.744520),Take Profit hit (1.50%),15.0901,6.0,60.0,1006.01
2026-03-22 07:00:00,2026-03-22 00:00:00,7,2026-03-22 07:30:00,2026-03-22 00:30:00,long,0.6487,0.65843,Close (0.648700) < Lower BB (0.664720),Take Profit hit (1.50%),15.3165,6.0,30.0,1021.1
2026-04-08 05:30:00,2026-04-07 22:30:00,5,2026-04-08 06:00:00,2026-04-07 23:00:00,short,0.6812,0.686309,Close (0.681200) > Upper BB (0.677935),Stop Loss hit (0.75%),-7.7731,-3.0,30.0,1036.41
2026-04-08 06:00:00,2026-04-07 23:00:00,6,2026-04-08 21:30:00,2026-04-08 14:30:00,short,0.6823,0.672066,Close (0.682300) > Upper BB (0.682001),Take Profit hit (1.50%),15.4296,6.0,930.0,1028.64
2026-04-12 09:15:00,2026-04-12 02:15:00,9,2026-04-13 05:00:00,2026-04-12 22:00:00,long,0.662,0.657035,Close (0.662000) < Lower BB (0.662169),Stop Loss hit (0.75%),-7.8305,-3.0,1185.0,1044.07
2026-04-14 05:30:00,2026-04-13 22:30:00,5,2026-04-14 12:30:00,2026-04-14 05:30:00,short,0.6795,0.669308,Close (0.679500) > Upper BB (0.678386),Take Profit hit (1.50%),15.5436,6.0,420.0,1036.24
2026-05-06 09:00:00,2026-05-06 02:00:00,9,2026-05-06 12:00:00,2026-05-06 05:00:00,short,0.6898,0.679453,Close (0.689800) > Upper BB (0.689297),Take Profit hit (1.50%),15.7767,6.0,180.0,1051.78
2026-05-09 08:00:00,2026-05-09 01:00:00,8,2026-05-09 11:30:00,2026-05-09 04:30:00,short,0.706,0.711295,Close (0.706000) > Upper BB (0.705578),Stop Loss hit (0.75%),-8.0067,-3.0,210.0,1067.56
2026-05-18 06:30:00,2026-05-17 23:30:00,6,2026-05-18 09:00:00,2026-05-18 02:00:00,long,0.6434,0.653051,Close (0.643400) < Lower BB (0.652387),Take Profit hit (1.50%),15.8933,6.0,150.0,1059.55
2026-05-21 08:00:00,2026-05-21 01:00:00,8,2026-05-21 08:45:00,2026-05-21 01:45:00,short,0.7037,0.693144,Close (0.703700) > Upper BB (0.702321),Take Profit hit (1.50%),16.1317,6.0,45.0,1075.45
2026-06-01 08:45:00,2026-06-01 01:45:00,8,2026-06-01 10:00:00,2026-06-01 03:00:00,long,0.7128,0.723492,Close (0.712800) < Lower BB (0.715692),Take Profit hit (1.50%),16.3737,6.0,75.0,1091.58
2026-06-04 08:15:00,2026-06-04 01:15:00,8,2026-06-04 08:30:00,2026-06-04 01:30:00,long,0.6731,0.683196,Close (0.673100) < Lower BB (0.675510),Take Profit hit (1.50%),16.6193,6.0,15.0,1107.95
2026-06-04 08:45:00,2026-06-04 01:45:00,8,2026-06-04 09:00:00,2026-06-04 02:00:00,long,0.6728,0.667754,Close (0.672800) < Lower BB (0.673545),Stop Loss hit (0.75%),-8.4343,-3.0,15.0,1124.57
2026-06-04 09:00:00,2026-06-04 02:00:00,9,2026-06-04 09:30:00,2026-06-04 02:30:00,long,0.6616,0.671524,Close (0.661600) < Lower BB (0.668232),Take Profit hit (1.50%),16.742,6.0,30.0,1116.14
2026-06-07 08:30:00,2026-06-07 01:30:00,8,2026-06-07 08:45:00,2026-06-07 01:45:00,short,0.6277,0.632408,Close (0.627700) > Upper BB (0.627413),Stop Loss hit (0.75%),-8.4966,-3.0,15.0,1132.88
2026-06-07 08:45:00,2026-06-07 01:45:00,8,2026-06-07 12:15:00,2026-06-07 05:15:00,short,0.6317,0.636438,Close (0.631700) > Upper BB (0.629421),Stop Loss hit (0.75%),-8.4329,-3.0,210.0,1124.38
2026-06-09 07:30:00,2026-06-09 00:30:00,7,2026-06-09 11:30:00,2026-06-09 04:30:00,long,0.6165,0.625748,Close (0.616500) < Lower BB (0.623039),Take Profit hit (1.50%),16.7392,6.0,240.0,1115.95
2026-06-11 05:30:00,2026-06-10 22:30:00,5,2026-06-11 06:15:00,2026-06-10 23:15:00,short,0.6164,0.621023,Close (0.616400) > Upper BB (0.616138),Stop Loss hit (0.75%),-8.4952,-3.0,45.0,1132.69
2026-06-11 06:15:00,2026-06-10 23:15:00,6,2026-06-11 08:00:00,2026-06-11 01:00:00,short,0.6197,0.624348,Close (0.619700) > Upper BB (0.619009),Stop Loss hit (0.75%),-8.4314,-3.0,105.0,1124.19
2026-07-12 07:15:00,2026-07-12 00:15:00,7,2026-07-12 07:30:00,2026-07-12 00:30:00,long,0.619,0.614358,Close (0.619000) < Lower BB (0.620641),Stop Loss hit (0.75%),-8.3682,-3.0,15.0,1115.76
2026-07-12 07:30:00,2026-07-12 00:30:00,7,2026-07-13 14:45:00,2026-07-13 07:45:00,long,0.6178,0.627067,Close (0.617800) < Lower BB (0.618572),Take Profit hit (1.50%),16.6109,6.0,1875.0,1107.39
